,Id,NOME,FAZ,TAL,dosismad,semsmad,edad,cortes,me,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea,catSac
1240,2951,MONTEOSCURO LOTE 1,80214,001C,1.7,7.7,11.9,2,9.0,5.4,12.9,6,201806,155,167,2,2.9,1
1241,2952,MONTEOSCURO LOTE 1,80214,001C,1.4,7.4,11.9,3,7.9,2.3,11.9,6,201906,171,224,2,2.9,0
1242,2954,MONTEOSCURO LOTE 1,80214,002B,0.8,8.6,12.0,6,7.9,2.0,13.0,9,202009,144,94,2,4.0,1
1243,2955,MONTEOSCURO LOTE 1,80214,002C,1.2,7.1,11.7,5,6.5,34.1,13.7,9,201909,149,57,2,3.2,2
1244,2956,MONTEOSCURO LOTE 1,80214,4,1.4,9.9,12.5,2,10.2,2.6,11.9,11,201611,176,354,2,4.3,0
1245,2957,MONTEOSCURO LOTE 1,80214,4,1.2,8.1,11.5,4,12.1,2.1,12.8,11,201811,159,190,2,3.5,1
1246,2958,MONTEOSCURO LOTE 1,80214,4,1.2,6.0,11.6,5,11.9,2.6,12.2,11,201911,155,153,2,3.2,0
1247,2959,MONTEOSCURO LOTE 1,80214,4,1.0,11.6,12.6,6,10.6,2.4,12.6,12,202012,157,206,2,4.3,1
1248,2962,MONTEOSCURO LOTE 1,80214,6,1.2,8.4,11.7,4,10.2,5.4,12.3,11,201811,162,190,2,3.5,0
1249,2963,MONTEOSCURO LOTE 1,80214,6,1.2,8.1,12.1,5,9.6,10.7,11.8,11,201911,163,176,2,3.2,0
1250,2964,MONTEOSCURO LOTE 1,80214,6,0.8,7.9,12.2,6,9.8,1.8,13.2,12,202012,150,173,2,7.1,2
1251,2966,MONTEOSCURO LOTE 1,80214,7,1.0,6.9,12.1,2,9.3,3.7,12.3,5,201805,147,291,2,5.6,0
1252,2967,MONTEOSCURO LOTE 1,80214,007C,0.8,4.9,11.8,4,9.4,1.6,12.2,5,202005,140,122,2,4.3,0
1253,2970,MORAIMA,81108,001B,0.8,6.6,12.8,2,8.2,2.5,12.1,1,201901,143,0,3,3.1,0
1254,2971,MORAIMA,81108,001B,0.8,8.7,12.4,4,12.7,8.7,12.6,1,202101,133,113,3,3.1,1
1255,2974,MORAIMA,81108,002A,1.0,13.9,13.3,2,11.2,2.6,12.0,7,201907,164,0,3,5.9,0
1256,2978,MORAIMA,81108,6,0.8,8.6,12.3,2,9.7,12.4,12.9,1,202101,122,24,3,3.1,1
1257,2985,MORALBA,80678,4,1.0,8.7,12.1,2,7.9,2.6,13.1,9,201609,144,46,3,1.0,2
1258,2986,MORALBA,80678,6,1.0,8.7,12.1,2,7.4,2.8,13.7,9,201609,140,46,3,1.0,2
1259,2995,PALO ALTO ADIELA,80158,3,1.2,4.3,11.4,5,5.6,7.5,13.5,9,201909,131,16,2,3.2,2
1260,2997,PALO ALTO ADIELA,80158,003H,0.8,7.0,12.8,1,6.9,20.1,12.8,8,202008,136,91,2,3.2,1
1261,2999,PALO ALTO ANGELA,80253,3,0.8,11.9,13.0,2,6.2,3.0,14.1,9,201909,122,100,2,2.6,2
1262,3001,PALO ALTO ANGELA,80253,003A,1.2,4.0,11.3,5,8.4,25.3,13.1,9,201909,121,16,2,2.2,2
1263,3002,PALO ALTO ANGELA,80253,003A,0.8,10.0,12.3,6,8.5,3.6,11.6,1,202101,115,129,2,3.2,0
1264,3003,PALO ALTO ANGELA,80253,003F,1.2,6.1,11.2,5,12.2,22.7,11.7,1,202001,115,20,2,2.3,0
1265,3004,PALO ALTO ANGELA,80253,003I,1.2,6.0,11.5,4,8.3,2.5,12.3,1,202001,130,20,2,3.2,0
1266,3005,PALO ALTO ANGELA,80253,003I,0.8,10.7,12.5,5,9.4,3.3,14.0,1,202101,143,129,2,3.2,2
1267,3008,PALO ALTO ANGELA,80253,5,1.2,6.1,11.5,4,10.9,48.2,13.2,1,202001,119,20,2,3.2,2
1268,3009,PALO ALTO ANGELA,80253,5,0.8,9.4,12.2,5,11.2,2.6,13.5,1,202101,132,129,2,3.2,2
1269,3010,PALO ALTO ESCOBAR,80251,1,1.5,8.1,12.7,1,8.3,42.2,12.7,2,201902,161,111,2,7.2,1
1270,3011,PALO ALTO ESCOBAR,80251,1,1.2,6.4,11.8,2,8.8,2.3,13.3,2,202002,114,64,2,2.1,2
1271,3016,PALO ALTO PATRICIA,80157,4,0.8,3.1,11.3,6,9.5,2.4,12.5,6,202006,130,60,2,4.1,1
1272,3018,PALO ALTO RUBEN,80159,004A,0.8,3.7,11.4,5,9.7,2.8,12.6,6,202006,161,61,2,3.2,1
1273,3019,PALO ALTO RUBEN,80159,004F,0.5,6.1,12.6,1,8.1,2.8,13.5,9,201909,139,47,2,2.7,2
1274,3021,PALOBLANCO 1 ABADIA,80659,002A,0.8,9.1,11.9,2,7.9,4.0,11.5,9,202009,135,0,3,2.2,0
1275,3023,PALOBLANCO 1 ABADIA,80659,002B,1.0,5.0,12.8,1,7.7,5.2,12.1,8,201608,185,98,3,4.7,0
1276,3024,PALOBLANCO 1 ABADIA,80659,002B,1.0,9.3,11.5,3,8.6,3.2,13.9,9,201809,96,74,3,2.2,2
1277,3025,PALOBLANCO 1 ABADIA,80659,002B,0.8,8.9,11.7,5,9.2,3.2,12.2,9,202009,124,0,3,2.2,0
1278,3030,PALOBLANCO 2 ABADIA,80660,1,1.0,5.3,11.8,2,8.2,2.8,12.5,8,201608,149,16,3,3.2,1
1279,3031,PALOBLANCO 2 ABADIA,80660,1,1.0,9.4,12.1,4,10.1,9.3,13.3,9,201809,126,57,3,3.2,2
1280,3032,PALOBLANCO 2 ABADIA,80660,1,0.8,9.6,12.1,6,8.6,2.8,12.3,9,202009,121,0,3,1.5,0
1281,3033,PALOBLANCO 3 GONZALE,80250,1,1.0,7.1,12.8,1,8.1,2.8,13.4,1,201601,118,106,2,1.0,2
1282,3034,PALOBLANCO 3 GONZALE,80250,1,1.2,8.7,12.4,2,8.8,2.7,11.1,1,201701,139,306,2,3.2,0
1283,3036,PALOBLANCO 3 GONZALE,80250,1,1.2,10.4,12.8,4,10.3,3.5,12.4,8,201908,99,286,2,2.1,0
1284,3037,PALOBLANCO 3 GONZALE,80250,1,0.8,12.6,12.9,5,9.2,3.4,12.7,9,202009,114,127,2,3.8,1
1285,3038,PALOBLANCO 3 GONZALE,80250,2,1.2,9.1,13.1,1,7.5,19.8,12.8,4,202004,141,170,2,2.1,1
1286,3044,PALOBLANCO 3 GONZALE,80250,002B,0.8,11.7,13.4,1,6.4,2.5,13.5,3,201603,149,68,2,1.0,2
1287,3046,PALOBLANCO 3 GONZALE,80250,002B,1.5,7.9,12.2,3,6.7,2.8,12.6,7,201807,134,218,2,2.9,1
1288,3047,PALOBLANCO 3 GONZALE,80250,002B,1.2,10.3,12.7,4,10.4,3.0,13.4,8,201908,114,284,2,2.1,2
1289,3048,PALOBLANCO 3 GONZALE,80250,002B,0.8,12.1,12.9,5,9.1,3.0,13.1,9,202009,115,123,2,3.8,2
1290,3049,PALOBLANCO ARANGO,80374,1,0.8,9.9,12.9,2,9.8,3.2,12.7,9,202009,153,49,3,3.3,1
1291,3084,PETITE SAN FELIPE,81544,80,0.5,6.7,12.8,2,8.8,3.8,13.1,10,202010,142,0,3,5.9,2
1292,3092,PETITE SAN FELIPE,81544,190,0.5,5.4,13.3,1,7.6,3.2,12.6,10,202010,140,0,3,4.0,1
1293,3093,PETITE SAN FELIPE,81544,220,0.5,5.4,13.4,1,8.6,2.9,13.9,9,202009,137,0,3,4.0,2
1294,3095,PETITE SAN FELIPE,81544,315,0.5,5.3,13.5,1,8.4,3.1,12.4,9,202009,147,0,3,4.0,0
1295,3099,PETITE SAN FELIPE,81544,420,0.5,6.6,12.5,2,7.9,2.7,13.5,10,202010,134,0,3,5.9,2
1296,3101,PETITE SAN FELIPE,81544,500,0.5,6.1,12.4,2,9.2,3.3,14.3,10,202010,121,0,3,4.0,2
1297,3103,PETITE SAN FELIPE,81544,840,0.5,6.6,14.2,1,7.6,3.7,13.4,10,202010,123,0,3,5.9,2
1298,3113,PICHINDE SAN FELIPE,81543,390,0.5,7.3,12.0,2,8.4,3.8,14.1,10,202010,79,0,3,1.2,2
1299,3114,PICHINDE SAN FELIPE,81543,420,0.5,7.1,12.4,2,9.1,3.6,12.9,10,202010,104,0,3,1.2,1
1300,3115,PICHINDE SAN FELIPE,81543,440,0.8,10.9,13.7,1,9.4,2.8,12.3,1,202101,88,0,3,4.4,0
1301,3117,PICHINDE SAN FELIPE,81543,480,0.8,13.1,14.5,1,9.7,2.8,12.7,1,202101,92,0,3,4.4,1
1302,3123,PICHINDE SAN FELIPE,81543,570,0.8,12.9,14.5,1,9.6,3.1,13.2,1,202101,109,0,3,4.4,2
1303,3124,PICHINDE SAN FELIPE,81543,590,0.8,8.9,12.3,2,8.7,2.2,13.1,12,201912,106,0,3,4.4,2
1304,3125,PICHINDE SAN FELIPE,81543,590,0.8,10.7,13.1,3,11.1,3.8,11.7,1,202101,130,0,3,4.4,0
1305,3126,PICHINDE SAN FELIPE,81543,620,0.8,11.0,13.0,1,8.1,3.0,12.6,1,202101,114,0,3,4.4,1
1306,3135,PLATANARES,80941,2,1.0,12.0,13.3,2,8.0,2.6,14.2,1,201901,139,0,3,3.5,2
1307,3136,PLATANARES,80941,2,0.5,7.1,11.9,3,10.6,1.9,13.9,1,202001,148,0,3,3.0,2
1308,3143,PLATANARES,80941,004B,1.0,6.3,13.3,2,7.0,2.6,13.8,9,201509,157,0,3,0.4,2
1309,3145,PLATANARES,80941,006B,0.5,7.4,12.6,1,7.8,2.6,13.1,10,201910,101,0,3,3.0,2
1310,3161,QUEJADOR ARAUCA,80152,2,1.0,11.0,12.8,2,10.0,2.7,14.1,2,201502,133,127,2,4.4,2
1311,3163,QUEJADOR ARAUCA,80152,2,1.4,11.9,14.0,5,10.1,2.9,13.9,4,201804,118,239,2,5.1,2
1312,3164,QUEJADOR ARAUCA,80152,2,1.0,6.6,11.3,6,12.5,2.2,13.3,3,201903,124,76,2,6.3,2
1313,3165,QUEJADOR ARAUCA,80152,2,1.2,9.1,12.4,7,9.6,2.3,13.7,4,202004,112,45,2,4.4,2
1314,3166,QUEJADOR ARAUCA,80152,3,1.0,6.3,11.2,2,10.6,2.9,11.4,4,201904,112,148,2,5.6,0
1315,3170,RABO DE MICO,80452,001A,0.8,11.6,13.3,4,7.8,2.6,13.8,1,202101,140,82,3,4.4,2
1316,3172,RECANI,80689,1,0.6,11.3,13.1,3,11.6,2.5,12.9,11,201811,141,46,3,6.5,1
1317,3173,RECANI,80689,1,0.5,8.0,12.5,4,10.6,2.6,12.9,12,201912,136,0,3,3.2,1
1318,3174,RECANI,80689,1,0.8,9.4,12.5,5,9.2,2.9,13.4,12,202012,144,67,3,3.2,2
1319,3177,RECANI,80689,2,0.5,10.1,12.9,4,7.8,2.3,12.1,12,201912,129,0,3,3.2,0
1320,3178,RECANI,80689,3,0.6,9.1,13.0,1,10.4,2.0,15.0,9,201809,132,99,3,6.5,2
1321,3179,RECANI,80689,3,0.8,9.6,12.2,3,8.9,1.7,11.9,11,202011,118,36,3,4.2,0
1322,3181,RECANI,80689,4,0.6,9.1,13.0,1,10.8,2.5,12.3,9,201809,153,99,3,6.5,0
1323,3182,RECANI,80689,4,0.8,9.7,12.2,3,9.8,2.0,12.1,11,202011,135,36,3,4.2,0
1324,3186,RECANI,80689,004A,0.8,10.4,12.6,4,7.3,2.8,13.2,6,201806,135,172,3,3.2,2
1325,3187,RECANI,80689,004A,0.8,13.6,13.0,5,8.4,2.6,13.6,7,201907,137,0,3,5.5,2
1326,3188,RECANI,80689,004A,0.8,12.7,13.0,6,8.5,3.6,12.5,8,202008,161,187,3,3.9,1
1327,3189,RECANI,80689,5,0.8,9.7,12.2,2,8.5,1.8,12.7,11,202011,158,36,3,4.2,1
1328,3193,RECANI,80689,005A,1.0,3.6,12.4,1,10.8,2.1,13.8,3,201603,148,0,3,6.5,2
1329,3195,RECANI,80689,005A,0.8,9.0,12.3,3,9.1,2.6,13.2,6,201806,134,172,3,3.2,2
1330,3196,RECANI,80689,005A,0.8,13.4,13.3,4,9.7,2.3,12.3,7,201907,140,0,3,5.5,0
1331,3197,RECANI,80689,005A,0.8,12.7,13.1,5,11.0,2.6,11.7,8,202008,144,187,3,4.4,0
1332,3199,REN REN,80666,1,1.0,9.0,11.2,3,12.4,3.7,13.4,9,201809,74,53,3,5.3,2
1333,3200,REN REN,80666,2,1.0,8.7,12.4,1,8.8,6.7,13.0,9,201809,144,71,3,5.3,1
1334,3206,ROMANA ,81290,1,1.2,9.0,12.8,1,8.9,4.6,13.1,10,201610,160,119,3,2.3,2
1335,3208,ROMANA ,81290,2,1.2,9.3,12.9,1,8.7,4.7,13.4,10,201610,161,139,3,2.1,2
1336,3211,ROMANA ,81290,3,1.2,10.0,13.0,1,8.7,4.6,13.6,10,201610,159,131,3,2.6,2
1337,3214,ROMANA ,81290,4,1.2,9.4,13.0,1,7.1,4.3,14.0,10,201610,152,144,3,2.3,2
1338,3217,ROMANA ,81290,5,1.2,9.6,13.0,1,8.7,6.1,13.4,10,201610,167,129,3,2.3,2
1339,3218,ROMANA ,81290,5,1.0,8.7,14.0,2,7.7,4.9,12.6,12,201712,167,406,3,3.8,1
1340,3220,ROMANA ,81290,6,1.2,9.9,13.1,1,7.3,4.4,12.8,10,201610,159,131,3,2.3,1
1341,3223,SALAMANCA,82502,1,1.4,9.1,13.2,2,11.4,2.2,11.6,6,201706,188,378,2,3.4,0
1342,3224,SALAMANCA,82502,1,1.7,7.4,12.0,3,7.5,2.5,12.7,7,201807,151,197,2,3.0,1
1343,3225,SALAMANCA,82502,1,0.8,5.4,11.4,5,9.4,18.5,12.1,6,202006,166,97,2,5.6,0
1344,3226,SALAMANCA,82502,2,1.7,8.0,12.1,2,7.3,3.7,13.3,7,201807,164,173,2,2.7,2
1345,3227,SALAMANCA,82502,2,1.4,8.1,11.9,3,9.2,2.3,12.1,7,201907,193,282,2,3.4,0
1346,3228,SALAMANCA,82502,2,0.8,6.0,11.4,4,10.0,3.0,12.2,6,202006,183,97,2,3.9,0
1347,3230,SALAMANCA,82502,3,1.7,7.4,12.1,3,7.7,21.2,13.5,7,201807,156,197,2,3.2,2
1348,3231,SALAMANCA,82502,3,1.4,8.1,12.0,4,8.9,2.3,13.3,7,201907,174,282,2,3.1,2
1349,3232,SALAMANCA,82502,3,0.8,6.3,11.5,5,9.2,2.8,12.2,6,202006,178,97,2,5.6,0
1350,3233,SALAMANCA,82502,4,1.7,8.1,12.3,3,8.2,13.8,12.6,7,201807,150,209,2,4.1,1
1351,3234,SALAMANCA,82502,4,1.4,8.3,11.9,4,8.2,2.4,12.3,7,201907,168,232,2,3.1,0
1352,3235,SALAMANCA,82502,4,0.8,6.4,11.5,5,10.1,2.5,11.6,6,202006,157,97,2,7.3,0
1353,3236,SAN ALFONSO,80179,1,9.0,6.1,13.3,1,7.9,2.0,14.6,12,201512,104,123,2,2.7,2
1354,3238,SAN ALFONSO,80179,001A,1.3,7.3,14.6,2,10.2,3.5,12.0,12,201712,105,339,2,3.6,0
1355,3242,SAN ANTONIO CABAL,80300,003B,1.0,8.0,12.6,3,8.5,2.5,11.8,6,201806,146,366,3,3.8,0
1356,3243,SAN ANTONIO CABAL,80300,003B,0.8,9.0,13.2,4,8.4,2.4,11.6,8,201908,163,0,3,3.2,0
1357,3244,SAN ANTONIO CABAL,80300,003B,0.8,12.9,13.6,5,10.2,2.6,12.5,9,202009,158,169,3,2.2,1
1358,3246,SAN ANTONIO CABAL,80300,003C,0.8,9.9,13.7,5,9.1,2.7,12.2,1,202101,153,173,3,3.2,0
1359,3247,SAN ANTONIO CABAL,80300,003E,0.8,9.9,13.7,6,10.8,3.2,12.4,1,202101,137,173,3,3.2,0
1360,3248,SAN ANTONIO CABAL,80300,4,0.8,9.3,13.3,4,9.6,4.3,11.7,3,202003,112,119,3,3.2,0
1361,3249,SAN ANTONIO CABAL,80300,005A,0.8,9.1,13.2,4,8.7,2.9,13.3,3,202003,127,119,3,3.2,2
1362,3250,SAN ANTONIO CABAL,80300,005B,0.8,9.1,13.0,4,8.7,2.6,11.7,8,201908,138,0,3,3.2,0
1363,3251,SAN ANTONIO CABAL,80300,005B,0.8,12.7,13.5,5,9.1,2.1,12.6,9,202009,155,17,3,1.8,1
1364,3252,SAN ANTONIO CABAL,80300,005C,0.8,9.1,13.0,4,7.7,2.8,11.4,8,201908,138,0,3,3.2,0
1365,3253,SAN ANTONIO CABAL,80300,005C,0.8,12.6,13.5,5,8.9,2.7,12.3,9,202009,149,17,3,2.0,0
1366,3254,SAN ANTONIO CABAL,80300,005D,0.8,9.0,13.2,6,8.6,2.8,11.9,3,202003,121,119,3,3.2,0
1367,3257,SAN ANTONIO RESTREPO,80525,7,0.8,9.3,13.5,1,9.6,3.7,11.3,7,202007,104,320,3,3.2,0
1368,3258,SAN ANTONIO RESTREPO,80525,007A,0.6,11.3,11.8,1,8.3,21.5,12.5,9,201909,127,0,3,2.3,1
1369,3259,SAN ANTONIO RESTREPO,80525,007A,0.8,8.7,12.4,2,11.1,3.9,14.8,10,202010,98,45,3,2.2,2
1370,3261,SAN ANTONIO RESTREPO,80525,007B,0.8,8.0,12.4,2,10.0,4.2,12.4,8,202008,107,93,3,3.2,0
1371,3263,SAN ANTONIO RESTREPO,80525,007D,0.8,9.3,13.5,2,10.4,4.6,11.2,7,202007,99,320,3,3.2,0
1372,3268,SAN ANTONIO RESTREPO,80525,12,1.0,11.3,14.0,1,9.6,4.5,13.4,1,202001,127,0,3,2.3,2
1373,3270,SAN CAMILO,80465,1,1.3,11.9,13.7,1,9.0,1.4,12.5,12,201812,156,89,3,6.3,1
1374,3271,SAN CAMILO,80465,1,0.8,12.3,13.2,2,9.8,1.9,12.7,1,202001,129,0,3,6.1,1
1375,3274,SAN CAMILO,80465,3,1.3,12.6,13.9,1,8.8,1.8,12.5,12,201812,159,89,3,6.3,1
1376,3275,SAN CAMILO,80465,3,0.8,12.4,13.0,2,8.7,1.9,12.9,1,202001,131,0,3,6.3,1
1377,3280,SAN CARLOS CLARA - MADRIGAL,80171,1,1.2,8.4,12.1,2,10.0,3.6,11.3,1,201701,180,252,2,1.1,0
1378,3281,SAN CARLOS CLARA - MADRIGAL,80171,1,1.2,8.6,11.8,4,7.8,9.7,14.6,3,201903,135,13,2,3.3,2
1379,3282,SAN CARLOS CLARA - MADRIGAL,80171,1,1.3,10.1,12.6,5,10.9,1.7,14.7,3,202003,114,128,2,3.8,2
1380,3289,SAN CARLOS CLARA - MADRIGAL,80171,007A,1.0,6.7,11.7,3,7.4,6.5,13.5,9,201909,150,33,2,3.8,2
1381,3296,SAN CARLOS CLARA - MADRIGAL,80171,13,1.2,8.6,12.9,1,5.7,2.2,12.9,3,201903,142,18,2,3.8,1
1382,3297,SAN CARLOS CLARA - MADRIGAL,80171,13,1.3,10.3,12.7,2,7.9,2.4,14.5,3,202003,136,132,2,3.8,2
1383,3303,SAN CARLOS-ELSA LA CARTUJA,82509,18,1.2,12.0,13.4,2,12.9,1.9,13.6,3,201703,173,294,2,4.3,2
1384,3304,SAN CARLOS-ELSA LA CARTUJA,82509,18,1.4,7.4,12.8,3,10.4,1.8,13.1,4,201804,153,186,2,4.9,2
1385,3305,SAN CARLOS-ELSA LA CARTUJA,82509,18,1.0,7.3,11.5,4,12.4,2.0,12.8,3,201903,133,79,2,5.1,1
1386,3306,SAN CARLOS-ELSA LA CARTUJA,82509,18,1.2,6.1,12.1,5,8.6,1.9,14.2,3,202003,105,110,2,3.0,2
1387,3307,SAN CARLOS-ELSA LA CARTUJA,82509,018A,1.1,8.4,13.0,1,7.0,2.7,13.9,10,201910,149,73,2,4.0,2
1388,3308,SAN CARLOS-ELSA LA CARTUJA,82509,018A,0.8,8.6,12.2,2,9.0,1.8,13.5,10,202010,130,135,2,3.9,2
1389,3311,SAN CARLOS-ELSA LA CARTUJA,82509,20,1.2,12.4,14.9,1,6.9,2.1,12.5,10,201710,177,242,2,7.9,1
1390,3312,SAN CARLOS-ELSA LA CARTUJA,82509,20,1.1,10.3,12.0,2,8.6,1.9,13.8,10,201810,153,117,2,3.1,2
1391,3313,SAN CARLOS-ELSA LA CARTUJA,82509,20,1.1,8.0,11.6,3,9.6,2.4,13.2,10,201910,133,53,2,3.4,2
1392,3314,SAN CARLOS-ELSA LA CARTUJA,82509,20,0.8,9.1,12.4,4,9.4,1.9,13.8,10,202010,131,111,2,3.9,2
1393,3316,SAN CARLOS-ELSA LA CARTUJA,82509,21,1.2,12.1,14.1,1,7.3,5.2,12.7,10,201710,176,218,2,5.4,1
1394,3317,SAN CARLOS-ELSA LA CARTUJA,82509,21,1.1,9.6,11.9,2,9.2,2.1,12.7,10,201810,152,62,2,3.1,1
1395,3318,SAN CARLOS-ELSA LA CARTUJA,82509,21,1.1,7.9,11.8,3,8.2,2.5,14.4,9,201909,147,53,2,3.0,2
1396,3319,SAN CARLOS-ELSA LA CARTUJA,82509,21,0.8,9.0,12.4,4,7.9,2.0,14.9,10,202010,131,111,2,6.0,2
1397,3324,SAN CARLOS-ELSA LA CARTUJA,82509,22,1.1,8.3,12.8,1,8.4,2.3,13.6,10,201910,146,83,2,2.0,2
1398,3325,SAN CARLOS-ELSA LA CARTUJA,82509,22,0.8,8.9,12.3,2,8.5,1.7,14.4,10,202010,124,111,2,3.8,2
1399,3328,SAN CARLOS-OLGA LA BAMBA,82508,12,1.2,7.4,12.9,1,8.9,2.0,12.3,1,202001,140,71,2,4.5,0
1400,3329,SAN CARLOS-OLGA LA BAMBA,82508,15,1.2,8.0,12.0,2,11.2,2.2,11.8,1,201701,168,214,2,1.9,0
1401,3330,SAN CARLOS-OLGA LA BAMBA,82508,15,0.8,7.6,11.7,4,7.9,1.8,12.7,3,201903,152,18,2,4.2,1
1402,3331,SAN CARLOS-OLGA LA BAMBA,82508,15,1.0,8.9,12.4,5,9.3,2.2,13.9,3,202003,118,126,2,4.6,2
1403,3332,SAN CARLOS-OLGA LA BAMBA,82508,16,1.2,6.0,13.0,1,11.4,2.4,10.9,5,201905,164,270,2,2.9,0
1404,3333,SAN CARLOS-OLGA LA BAMBA,82508,16,0.8,8.6,12.0,2,9.7,1.4,13.0,5,202005,121,102,2,4.1,1
1405,3335,SAN CARLOS-OLGA LA BAMBA,82508,021A,1.2,12.1,14.1,1,6.5,2.2,12.5,10,201710,126,200,2,3.1,1
1406,3336,SAN CARLOS-OLGA LA BAMBA,82508,021A,1.1,9.4,11.9,2,10.4,2.0,13.7,10,201810,119,62,2,3.1,2
1407,3337,SAN CARLOS-OLGA LA BAMBA,82508,021A,1.1,7.0,11.6,3,7.4,3.0,14.7,9,201909,90,35,2,5.8,2
1408,3338,SAN CARLOS-OLGA LA BAMBA,82508,021A,0.8,10.9,12.7,4,10.3,0.9,13.7,10,202010,85,114,2,3.7,2
1409,3342,SAN FELIPE MESA,80154,1,1.5,7.4,11.8,3,9.1,2.4,13.1,8,201808,154,86,2,7.4,2
1410,3343,SAN FELIPE MESA,80154,1,1.0,13.0,13.0,4,8.0,2.3,14.1,9,201909,109,77,2,3.4,2
1411,3344,SAN FELIPE MESA,80154,1,0.8,11.0,12.6,5,9.8,3.7,12.9,9,202009,127,90,2,6.1,1
1412,3346,SAN FELIPE MESA,80154,2,1.2,6.7,12.7,1,9.4,2.2,13.3,10,202010,138,102,2,7.2,2
1413,3350,SAN FELIPE MESA,80154,3,1.2,10.0,12.3,3,10.5,5.9,11.8,2,201702,133,162,2,3.0,0
1414,3351,SAN FELIPE MESA,80154,3,1.4,9.4,13.8,4,10.9,3.2,12.3,4,201804,140,288,2,4.8,0
1415,3352,SAN FELIPE MESA,80154,3,1.2,7.0,11.8,5,10.2,4.2,12.3,4,201904,114,249,2,3.4,0
1416,3353,SAN FELIPE MESA,80154,3,0.8,11.0,13.5,1,8.6,2.1,12.4,11,202011,135,121,2,7.2,0
1417,3359,SAN FELIPE MESA,80154,004A,1.4,9.7,13.9,2,7.8,2.6,12.0,4,201804,138,293,2,7.0,0
1418,3361,SAN FELIPE MESA,80154,004B,1.2,12.4,13.0,3,12.8,3.3,11.9,5,201905,120,356,2,6.9,0
1419,3362,SAN FELIPE MESA,80154,004C,1.0,12.9,12.9,4,9.2,2.9,14.3,9,201909,111,77,2,7.2,2
1420,3363,SAN FELIPE MESA,80154,005B,1.2,7.0,13.3,1,10.1,2.4,12.9,11,202011,123,121,2,7.2,1
1421,3364,SAN FELIPE MESA,80154,6,1.3,8.6,12.3,3,10.3,2.7,11.8,12,201612,160,205,2,3.0,0
1422,3366,SAN FELIPE MESA,80154,6,0.8,7.4,12.8,1,8.6,5.3,12.8,9,202009,130,98,2,7.3,1
1423,3367,SAN FELIPE MESA,80154,8,1.0,13.4,14.4,1,8.7,3.4,13.3,12,201912,121,323,2,2.8,2
1424,3369,SAN FELIPE MESA,80154,009A,0.8,10.4,13.4,1,10.0,3.1,12.6,5,201905,129,371,2,4.8,1
1425,3370,SAN FELIPE MESA,80154,009A,0.8,9.4,12.5,2,8.6,2.3,13.4,5,202005,108,142,2,7.3,2
1426,3371,SAN FELIPE MESA,80154,10,0.8,11.4,12.6,2,9.1,2.0,13.4,1,202101,93,90,2,6.0,2
1427,3378,SAN FELIPE QUINTERO,82507,3,1.4,8.0,13.3,1,11.0,2.2,12.8,4,202004,170,106,2,4.7,1
1428,3382,SAN FELIPE QUINTERO,82507,5,0.8,9.6,13.5,1,10.2,2.4,13.3,12,202012,160,150,2,6.3,2
1429,3385,SAN FELIPE RESTREPO,80528,1,0.8,9.3,12.3,1,11.7,3.9,12.0,7,202007,129,234,3,3.2,0
1430,3386,SAN FELIPE RESTREPO,80528,001A,0.8,9.0,12.4,5,10.5,5.6,12.5,4,201904,121,0,3,3.2,1
1431,3390,SAN FELIPE RESTREPO,80528,002A,1.0,5.7,12.4,1,8.0,4.6,11.3,3,202003,161,0,3,1.8,0
1432,3393,SAN FELIPE RESTREPO,80528,003A,0.8,12.1,13.2,1,6.3,4.3,13.3,3,202003,162,0,3,1.8,2
1433,3398,SAN FELIPE RESTREPO,80528,004A,0.8,9.4,13.3,1,8.4,5.9,10.9,7,202007,186,238,3,3.2,0
1434,3407,SAN FELIPE RESTREPO,80528,006D,0.8,12.7,13.7,1,7.8,6.5,13.2,3,202003,125,0,3,3.2,2
1435,3408,SAN GERARDO,80284,001B,1.3,10.3,13.1,1,9.9,2.5,13.1,11,201811,111,145,2,1.8,2
1436,3411,SAN GERARDO ARANGO,80370,4,1.0,8.1,11.0,4,7.7,2.5,12.8,9,201809,149,0,3,3.0,1
1437,3413,SAN GERARDO ARANGO,80370,5,0.8,8.0,10.9,4,7.1,2.6,12.8,9,201809,96,0,3,3.0,1
1438,3416,SAN JOAQUIN,80135,1,1.5,8.6,12.0,2,8.5,8.2,13.1,8,201808,170,61,2,4.1,2
1439,3417,SAN JOAQUIN,80135,1,0.8,8.6,12.2,4,5.8,13.8,12.3,8,202008,159,105,2,6.3,0
1440,3418,SAN JOAQUIN,80135,001A,0.8,10.6,12.7,4,10.0,2.4,12.4,8,202008,191,145,2,5.7,0
1441,3419,SAN JOAQUIN,80135,3,0.8,6.4,11.8,6,9.3,2.2,12.5,5,202005,133,145,2,7.0,1
1442,3421,SAN JOAQUIN,80135,3,1.8,7.7,12.5,2,6.1,2.7,13.6,6,201806,123,271,2,5.2,2
1443,3423,SAN JOAQUIN,80135,003A,1.3,10.3,12.4,3,8.3,2.3,13.1,4,201704,146,266,2,4.9,2
1444,3424,SAN JOAQUIN,80135,003A,1.4,7.7,12.3,4,9.4,2.2,12.3,5,201805,108,207,2,3.9,0
